id,title,path_to_file,updated_at
4326,Christian Doppler,4326.txt,2021-12-07T14:51:24Z
4327,Clerihew,4327.txt,2021-09-27T12:31:07Z
4329,Civil war,4329.txt,2021-11-16T19:59:42Z
4330,List of cryptographers,4330.txt,2021-08-23T06:47:09Z
4331,Chocolate,4331.txt,2021-12-02T12:57:57Z
4336,Cornet,4336.txt,2021-12-14T20:33:40Z
4337,CAMP,4337.txt,2021-01-09T14:34:18Z
4338,CGMP,4338.txt,2020-05-14T04:27:46Z
4339,Cotton Mather,4339.txt,2021-12-09T14:33:47Z
4340,Cordwainer Smith,4340.txt,2021-10-25T17:39:37Z
4341,CSS (disambiguation),4341.txt,2021-11-12T21:26:37Z
4343,Wikipedia:Complete list of language wikis available,4343.txt,2020-06-24T11:17:18Z
4345,Churnsike Lodge,4345.txt,2021-08-31T15:01:35Z
4346,William Kidd,4346.txt,2021-12-16T15:41:22Z
4347,Calreticulin,4347.txt,2021-09-26T13:25:26Z
4348,Crannog,4348.txt,2021-11-22T07:59:28Z
4349,Calendar date,4349.txt,2021-12-16T08:48:08Z
4351,Center (group theory),4351.txt,2021-12-15T20:12:50Z
4353,Commonwealth of England,4353.txt,2021-11-25T18:36:41Z
4354,Charles Evers,4354.txt,2021-10-24T17:21:21Z
4357,Code-division multiple access,4357.txt,2021-12-09T03:02:59Z
4358,Internet filter,4358.txt,2021-10-29T18:51:17Z
4359,Chambered cairn,4359.txt,2021-09-06T14:02:27Z
9819,ISO 4217,9819.txt,2021-12-19T23:17:07Z
4361,Canadian whisky,4361.txt,2021-11-25T14:38:51Z
4362,Collective noun,4362.txt,2021-11-19T13:38:32Z
4363,Carat (mass),4363.txt,2021-11-09T05:13:32Z
4364,European Conference of Postal and Telecommunications Administrations,4364.txt,2021-06-14T19:32:14Z
4366,Tramlink,4366.txt,2021-12-15T07:50:49Z
4367,Catenary,4367.txt,2021-12-06T00:53:58Z
4368,Color temperature,4368.txt,2021-12-01T01:37:12Z
4369,Cartoon,4369.txt,2021-12-17T08:10:03Z
4370,Chief Minister of the Northern Territory,4370.txt,2021-10-28T22:54:05Z
4372,Chemotherapy,4372.txt,2021-12-16T00:52:19Z
4373,Chinese historiography,4373.txt,2021-12-15T19:03:31Z
4374,Chinese Communist Party,4374.txt,2021-12-16T08:01:47Z
4375,Cryogenics,4375.txt,2021-11-17T04:41:04Z
4376,Cary Elwes,4376.txt,2021-12-16T07:09:47Z
4377,Chris Sarandon,4377.txt,2021-12-15T03:30:34Z
4378,Christopher Guest,4378.txt,2021-11-12T23:35:46Z
4379,Carol Kane,4379.txt,2021-10-17T17:33:48Z
4380,C*-algebra,4380.txt,2021-08-11T13:39:03Z
4381,London Borough of Croydon,4381.txt,2021-11-28T21:39:16Z
4383,Carme (moon),4383.txt,2021-11-09T15:11:03Z
4385,Commutator,4385.txt,2021-11-29T16:36:44Z
4386,Cairn,4386.txt,2021-12-15T09:45:13Z
4387,Characteristic subgroup,4387.txt,2021-06-24T16:50:45Z
4388,List of cat breeds,4388.txt,2021-12-03T17:52:02Z
4389,Class action,4389.txt,2021-12-20T08:59:59Z
4390,Contempt of court,4390.txt,2021-11-05T13:12:18Z
4391,Corroborating evidence,4391.txt,2021-11-15T06:33:42Z
4392,Cross-examination,4392.txt,2021-08-28T16:32:22Z
4393,Christiania,4393.txt,2020-10-31T13:49:59Z
4394,Charles d'Abancourt,4394.txt,2021-02-10T16:37:38Z
4396,Curtiss P-40 Warhawk,4396.txt,2021-12-08T22:06:47Z
4397,Creed,4397.txt,2021-11-30T00:47:45Z
4398,Aelian (Roman author),4398.txt,2021-11-23T05:27:30Z
4399,Callisto (mythology),4399.txt,2021-12-05T03:17:15Z
4401,Cookie,4401.txt,2021-12-11T13:16:54Z
4402,Common Gateway Interface,4402.txt,2021-11-23T07:51:47Z
4403,Choctaw,4403.txt,2021-12-08T21:58:18Z
4405,Calypso,4405.txt,2021-07-18T15:19:13Z
4406,Chemical affinity,4406.txt,2020-10-16T10:32:28Z
4407,Comet Hale–Bopp,4407.txt,2021-12-12T20:07:49Z
4409,Conspiracy,4409.txt,2021-11-04T18:21:13Z
4411,Cholistan Desert,4411.txt,2021-08-23T12:48:41Z
4412,Causantín mac Cináeda,4412.txt,2021-11-21T13:51:13Z
4413,Constantine II (emperor),4413.txt,2021-09-29T23:16:51Z
4414,Constantine II of Scotland,4414.txt,2021-10-08T17:26:06Z
4415,Constantine the Great,4415.txt,2021-12-17T13:17:34Z
4416,Common Language Infrastructure,4416.txt,2021-08-04T01:43:00Z
4417,Cricket World Cup,4417.txt,2021-12-16T11:29:53Z
4418,Commonwealth Heads of Government Meeting,4418.txt,2021-10-17T07:23:17Z
4419,Chinese classics,4419.txt,2021-12-09T20:33:21Z
4420,Call centre,4420.txt,2021-12-14T18:22:42Z
4423,Charles Messier,4423.txt,2021-10-27T22:43:15Z
4424,Cemetery H culture,4424.txt,2021-09-04T03:36:12Z
4425,Corrado Gini,4425.txt,2021-11-07T20:17:08Z
4426,Crankshaft,4426.txt,2021-09-06T06:33:20Z
4427,CNS,4427.txt,2021-10-11T08:06:54Z
4428,Central nervous system,4428.txt,2021-12-17T08:56:30Z
4429,Cell cycle,4429.txt,2021-11-16T15:43:51Z
4430,Cartesian,4430.txt,2020-03-10T00:03:45Z
4431,Connection (dance),4431.txt,2021-12-03T02:12:56Z
4433,Caste,4433.txt,2021-11-26T14:59:20Z
4434,Creation,4434.txt,2021-11-25T14:01:01Z
4435,CORAL,4435.txt,2020-12-13T13:50:32Z
4437,Rhyming slang,4437.txt,2021-11-12T13:46:24Z
4438,Canchim,4438.txt,2021-12-11T09:51:41Z
4440,Communist Party of the Soviet Union,4440.txt,2021-12-16T13:32:13Z
4441,Christianity and homosexuality,4441.txt,2021-12-14T13:41:32Z
4442,Chadic languages,4442.txt,2021-09-02T20:22:28Z
4443,Cushitic languages,4443.txt,2021-11-27T19:19:33Z
4445,"Chapter 11, Title 11, United States Code",4445.txt,2021-12-10T03:20:10Z
4446,Conjugation,4446.txt,2020-10-17T04:09:02Z
4447,Controversy,4447.txt,2021-06-14T18:09:34Z
4448,Centromere,4448.txt,2021-12-11T21:06:19Z
4449,Castello,4449.txt,2021-09-18T15:30:47Z
4450,Common preference,4450.txt,2019-12-28T03:25:44Z
4451,CuteFTP,4451.txt,2021-10-11T02:14:51Z
4453,Commodore 64,4453.txt,2021-12-11T21:08:44Z
4454,Cartography,4454.txt,2021-12-07T15:18:12Z
4455,Consumption,4455.txt,2021-10-03T11:08:29Z
4456,Cardiac glycoside,4456.txt,2021-12-19T17:21:03Z
4459,Colonialism,4459.txt,2021-12-17T18:04:58Z
4460,Colonial,4460.txt,2021-03-10T06:44:19Z
4461,Casablanca,4461.txt,2021-12-04T19:59:43Z
4462,Cross,4462.txt,2021-12-19T06:18:44Z
4463,Coordination complex,4463.txt,2021-12-03T02:14:00Z
4464,Coleco,4464.txt,2021-12-02T01:22:24Z
4465,ColecoVision,4465.txt,2021-12-11T21:09:39Z
4466,Coleco Telstar series,4466.txt,2021-08-24T03:33:17Z
4467,Conventional warfare,4467.txt,2021-11-25T11:26:33Z
4468,Chauvinism,4468.txt,2021-12-05T20:39:19Z
4471,Hypothetical types of biochemistry,4471.txt,2021-11-20T10:37:18Z
4472,Creation myth,4472.txt,2021-11-19T18:14:26Z
4473,Crucifix,4473.txt,2021-12-15T01:48:54Z
4476,Copernican principle,4476.txt,2021-12-09T02:55:25Z
4477,Cyprinidae,4477.txt,2021-08-26T10:01:06Z
4478,Complementary DNA,4478.txt,2021-08-25T19:44:53Z
4479,Cellular digital packet data,4479.txt,2021-11-06T22:00:27Z
4480,Chimera,4480.txt,2021-11-19T17:44:48Z
4481,Creature of statute,4481.txt,2021-05-05T11:28:26Z
4484,General Conference on Weights and Measures,4484.txt,2021-09-29T20:42:03Z
4485,Cowboy Bebop,4485.txt,2021-12-17T05:58:57Z
4486,Clement of Alexandria,4486.txt,2021-12-12T02:19:13Z
4487,"Cogito, ergo sum",4487.txt,2021-12-20T00:04:50Z
4488,Carl Barks,4488.txt,2021-12-11T21:10:52Z
4489,Centimetre–gram–second system of units,4489.txt,2021-10-03T21:23:53Z
4490,Christology,4490.txt,2021-11-03T01:43:55Z
4491,Complaint,4491.txt,2021-10-06T10:06:20Z
4493,Casimir III the Great,4493.txt,2021-12-18T20:55:12Z
4494,Complexity,4494.txt,2021-12-13T16:21:24Z
4496,Chastity,4496.txt,2021-11-21T21:08:10Z
4499,Cosmic microwave background,4499.txt,2021-12-03T18:12:06Z
4500,Comparative law,4500.txt,2021-10-11T09:53:22Z
4502,CD (disambiguation),4502.txt,2021-08-12T21:40:54Z
4503,Cyberspace,4503.txt,2021-11-22T21:16:46Z
4504,The Maritimes,4504.txt,2021-11-10T15:28:38Z
4505,Cyril of Alexandria,4505.txt,2021-12-17T16:04:54Z
4507,Cyril of Jerusalem,4507.txt,2021-12-12T07:47:40Z
9066,Hanukkah,9066.txt,2017-03-17T19:14:50Z
4510,Christian views on marriage,4510.txt,2021-11-29T22:03:26Z
4511,Class (computer programming),4511.txt,2021-12-03T13:16:38Z
4512,Canterbury (disambiguation),4512.txt,2021-11-06T18:18:38Z
4514,Color blindness,4514.txt,2021-12-14T03:55:09Z
4515,Computer security,4515.txt,2021-12-17T06:44:59Z
4516,Chris Cunningham,4516.txt,2021-12-14T14:37:39Z
4517,Centaur,4517.txt,2021-12-09T16:33:43Z
4518,Chemotaxis,4518.txt,2021-12-19T16:21:55Z
4520,Cheshire,4520.txt,2021-12-17T16:53:13Z
4521,County town,4521.txt,2021-12-16T08:28:59Z
4522,Constitution of Canada,4522.txt,2021-11-12T02:46:48Z
4535,Crochet,4535.txt,2021-12-11T17:53:11Z
4536,Electromagnetic coil,4536.txt,2021-11-26T02:09:39Z
4537,Charles I of England,4537.txt,2021-12-17T15:39:47Z
4540,Counter-Strike (video game),4540.txt,2021-11-20T02:20:42Z
4541,Camille Pissarro,4541.txt,2021-12-13T02:32:52Z
4542,Cardiology diagnostic tests and procedures,4542.txt,2021-07-10T21:59:08Z
4543,Carlo Collodi,4543.txt,2021-11-25T23:04:00Z
4544,Constructible number,4544.txt,2021-11-25T17:44:04Z
4545,"Carson City, Nevada",4545.txt,2021-12-12T19:46:54Z
18551,Superman,18551.txt,2021-12-12T00:34:03Z
4547,Classification of finite simple groups,4547.txt,2021-10-28T08:57:26Z
4548,Chalcolithic,4548.txt,2021-12-15T03:11:54Z
4549,Circumcision and law,4549.txt,2021-12-17T22:54:30Z
4551,Called to Common Mission,4551.txt,2021-05-23T15:18:47Z
4552,Context menu,4552.txt,2021-09-07T13:00:42Z
4553,Jews as the chosen people,4553.txt,2021-12-10T13:43:49Z
4555,Christian persecution,4555.txt,2020-12-09T00:35:08Z
4556,Chaparral,4556.txt,2021-11-23T15:29:37Z
4557,CJD,4557.txt,2021-03-24T16:07:13Z
4559,Clinker,4559.txt,2020-11-01T01:51:05Z
4560,Clipper,4560.txt,2021-11-30T18:37:08Z
4561,Clive Anderson,4561.txt,2021-12-20T08:23:13Z
4562,Cold fusion,4562.txt,2021-12-10T05:23:53Z
4563,Coal tar,4563.txt,2021-12-16T07:14:04Z
4564,Cobbler,4564.txt,2021-06-10T19:20:44Z
4566,Catherine of Siena,4566.txt,2021-12-15T00:46:41Z
4567,Charles Lyell,4567.txt,2021-11-27T08:59:10Z
4568,Chelsea F.C.,4568.txt,2021-12-15T13:33:25Z
4569,CANDU reactor,4569.txt,2021-12-19T19:46:23Z
4571,Cuitláhuac,4571.txt,2021-12-15T19:03:51Z
4572,Cuauhtémoc,4572.txt,2021-12-15T19:03:11Z
4573,Cross section (physics),4573.txt,2021-11-26T04:08:29Z
4574,Christian mythology,4574.txt,2021-10-31T23:20:34Z
4575,Company (disambiguation),4575.txt,2021-06-01T08:38:37Z
4576,Corporation,4576.txt,2021-12-15T20:02:00Z
4577,Fairchild Channel F,4577.txt,2021-10-24T19:31:42Z
4578,Collation,4578.txt,2021-11-21T12:58:52Z
4579,Civil Rights Act,4579.txt,2021-09-24T16:27:55Z
4580,Cola,4580.txt,2021-12-17T12:29:22Z
4581,Capability Maturity Model,4581.txt,2021-03-18T01:54:05Z
4583,RDX,4583.txt,2021-12-18T16:36:52Z
4584,Celebes (disambiguation),4584.txt,2021-03-06T19:03:11Z
4585,Chairman of the Board (disambiguation),4585.txt,2017-06-05T03:39:17Z
4586,Christianity and Judaism,4586.txt,2021-11-19T18:29:14Z
4587,Cesare Borgia,4587.txt,2021-11-28T04:00:19Z
4589,Chronicle,4589.txt,2021-12-04T17:47:28Z
4590,Concentration,4590.txt,2021-12-13T16:56:06Z
4591,Christine Lavin,4591.txt,2021-11-21T09:07:58Z
4592,Cutter Expansive Classification,4592.txt,2021-02-05T14:34:14Z
4593,Cem Karaca,4593.txt,2021-10-26T21:12:45Z
4594,Calista Flockhart,4594.txt,2021-11-26T00:45:16Z
4595,Convolution,4595.txt,2021-11-27T17:33:35Z
4596,Calico,4596.txt,2021-11-17T23:37:47Z
4597,Calorimetry,4597.txt,2021-06-26T05:17:36Z
4598,Charles Evans Hughes,4598.txt,2021-11-26T12:04:54Z
4600,Concept album,4600.txt,2021-11-23T23:24:47Z
4601,Cro-hook,4601.txt,2019-11-17T12:46:48Z
4602,Clavichord,4602.txt,2021-12-01T12:23:03Z
4604,Centripetal force,4604.txt,2021-12-14T12:33:00Z
4605,Commodore,4605.txt,2021-07-09T14:21:19Z
4606,Conditioning,4606.txt,2021-10-09T17:36:45Z
4607,Checksum,4607.txt,2021-10-29T10:35:09Z
4609,Cultural evolution (disambiguation),4609.txt,2021-03-23T16:38:12Z
4610,City University of New York,4610.txt,2021-12-17T16:10:50Z
4611,Computational complexity theory,4611.txt,2021-12-06T23:55:25Z
4612,Cadence (disambiguation),4612.txt,2018-12-27T11:04:50Z
4613,Camelot,4613.txt,2021-12-07T16:18:10Z
4614,Contras,4614.txt,2021-12-03T15:37:51Z
4615,Craig Venter,4615.txt,2021-12-08T00:01:08Z
4617,Chemical evolution,4617.txt,2020-12-21T06:29:40Z
4618,Carl Rogers,4618.txt,2021-12-13T18:34:19Z
4619,Casimir effect,4619.txt,2021-12-17T23:28:19Z
4620,Coin,4620.txt,2021-12-14T17:38:52Z
4621,College of the City of New York,4621.txt,2016-09-24T06:04:00Z
4622,Classical Kuiper belt object,4622.txt,2021-08-03T22:19:51Z
4623,Foreign policy of the United States,4623.txt,2021-11-30T03:31:58Z
4624,Christmas in Poland,4624.txt,2021-12-20T05:32:39Z
4625,Carousel (musical),4625.txt,2021-11-22T04:58:47Z
4628,Christian alternative rock,4628.txt,2021-06-19T23:40:08Z
4629,Clive Barker,4629.txt,2021-12-01T00:19:58Z
4630,Fantasy comedy,4630.txt,2021-09-30T01:07:24Z
4631,CLU (programming language),4631.txt,2021-09-21T10:57:10Z
4632,History of the Soviet Union (1982–1991),4632.txt,2021-12-14T03:06:43Z
4633,Corsican language,4633.txt,2021-12-17T15:12:13Z
4634,Commodore International,4634.txt,2021-12-15T08:32:34Z
4635,Commodore (rank),4635.txt,2021-10-14T12:43:35Z
4637,Cauchy–Riemann equations,4637.txt,2021-12-11T20:54:41Z
4638,Chaim Topol,4638.txt,2021-12-04T04:12:12Z
4639,Christadelphians,4639.txt,2021-11-06T02:31:31Z
4640,Cable television,4640.txt,2021-12-15T03:03:46Z
4642,Cholera,4642.txt,2021-12-13T02:07:01Z
4643,Caldera,4643.txt,2021-12-07T12:02:02Z
4644,Calculator,4644.txt,2021-12-14T03:46:34Z
4645,Cash register,4645.txt,2021-12-17T12:01:18Z
4646,Chronometer,4646.txt,2020-10-02T03:44:05Z
4647,Processor design,4647.txt,2021-07-22T23:49:49Z
4648,Carinatae,4648.txt,2021-09-13T20:29:36Z
4649,Cocktail,4649.txt,2021-12-01T16:58:35Z
4650,Coptic Orthodox Church,4650.txt,2021-12-05T09:24:34Z
4651,The Family International,4651.txt,2021-12-19T08:25:20Z
4652,CIT,4652.txt,2021-08-04T15:49:14Z
4653,Code of Hammurabi,4653.txt,2021-12-17T03:36:03Z
4654,Rum and Coke,4654.txt,2021-12-06T22:34:05Z
4655,Collagen helix,4655.txt,2021-07-22T23:53:47Z
4656,Cosmic censorship hypothesis,4656.txt,2021-04-11T21:22:39Z
4657,Catholic (term),4657.txt,2021-12-12T15:40:02Z
4658,Crystal Eastman,4658.txt,2021-10-18T07:39:49Z
4659,Christopher Alexander,4659.txt,2021-12-10T04:16:45Z
4660,Clabbers,4660.txt,2021-05-22T23:29:41Z
4661,Canopus (disambiguation),4661.txt,2020-05-05T00:19:13Z
4662,Corum Jhaelen Irsei,4662.txt,2021-12-05T01:25:47Z
4663,Cumberland (disambiguation),4663.txt,2021-11-09T19:10:53Z
4664,Capella (disambiguation),4664.txt,2019-10-26T03:39:09Z
4666,Complex instruction set computer,4666.txt,2021-11-27T21:18:47Z
4667,CISC,4667.txt,2020-08-18T05:18:41Z
4668,Cetacea,4668.txt,2021-12-16T10:01:26Z
4669,The Canterbury Tales,4669.txt,2021-12-05T05:20:30Z
4670,Christine de Pizan,4670.txt,2021-12-13T08:56:29Z
4672,Cerebrospinal fluid,4672.txt,2021-12-19T16:58:19Z
4673,Cordial,4673.txt,2020-07-30T23:19:56Z
4674,Charles F. Hockett,4674.txt,2021-10-08T02:43:45Z
4675,Consilience,4675.txt,2021-10-16T21:05:12Z
4676,Clarence Brown,4676.txt,2021-12-02T01:51:04Z
4677,Conciliation,4677.txt,2021-04-11T15:33:06Z
4679,Cyclone (programming language),4679.txt,2020-11-15T12:44:08Z
4680,Cognitivism,4680.txt,2016-12-12T14:01:45Z
4681,Counter (digital),4681.txt,2021-10-06T12:43:31Z
4683,Cervical mucus method,4683.txt,2012-08-23T18:43:01Z
4684,Coleridge (disambiguation),4684.txt,2019-09-19T09:53:58Z
4687,Clay Mathematics Institute,4687.txt,2021-10-08T07:13:57Z
4689,Cerebral arteriovenous malformation,4689.txt,2021-11-06T21:40:50Z
4690,Comparative method,4690.txt,2021-12-18T23:11:29Z
4691,Council of Constance,4691.txt,2021-08-09T19:54:04Z
4692,Churches Uniting in Christ,4692.txt,2021-04-26T17:36:34Z
4693,Canadian Unitarian Council,4693.txt,2021-12-02T15:17:03Z
4695,Charles Mingus,4695.txt,2021-12-11T21:11:47Z
4696,Centimetre,4696.txt,2021-11-05T03:30:15Z
4697,Central Coast,4697.txt,2021-11-22T14:11:45Z
4698,Committee on Data for Science and Technology,4698.txt,2021-08-29T22:07:13Z
4699,Chuck Jones,4699.txt,2021-11-27T19:46:24Z
4700,Costume,4700.txt,2021-12-10T15:57:37Z
4701,Cable car (railway),4701.txt,2021-12-19T22:54:48Z
4702,Creaky voice,4702.txt,2021-11-01T16:16:15Z
4703,Computer monitor,4703.txt,2021-12-15T01:23:41Z
4706,ClearType,4706.txt,2021-12-19T13:37:19Z
4707,Centriole,4707.txt,2021-10-17T16:13:28Z
4708,Creation science,4708.txt,2021-12-15T21:03:40Z
4710,List of cartographers,4710.txt,2021-10-18T13:00:57Z
4712,Cirth,4712.txt,2021-10-22T19:07:37Z
4716,Lockheed C-130 Hercules,4716.txt,2021-12-13T20:20:45Z
4717,Commodore 1570,4717.txt,2020-12-26T13:15:15Z
4718,Commodore 1571,4718.txt,2021-12-12T19:32:57Z
4719,Cocaine,4719.txt,2021-12-16T19:31:35Z
4721,Cartesian coordinate system,4721.txt,2021-12-04T17:38:26Z
4723,Commandant of the Marine Corps,4723.txt,2021-12-12T20:11:39Z
4724,California Department of Transportation,4724.txt,2021-10-12T05:21:08Z
4725,Continuation War,4725.txt,2021-12-18T23:58:10Z
4726,Chinese remainder theorem,4726.txt,2021-12-14T16:31:22Z
4729,Cyril M. Kornbluth,4729.txt,2021-10-20T18:50:44Z
4730,Coprophagia,4730.txt,2021-12-17T11:01:31Z
4731,C. L. Moore,4731.txt,2021-10-04T19:40:13Z
4732,Compactron,4732.txt,2021-06-23T04:37:29Z
4733,Carmichael number,4733.txt,2021-07-06T05:05:58Z
4737,Controlled Substances Act,4737.txt,2021-12-19T14:08:27Z
4738,Claude Piron,4738.txt,2021-12-11T21:23:40Z
4739,Captain America,4739.txt,2021-12-13T18:59:22Z
4740,Cyclops (disambiguation),4740.txt,2021-04-23T13:54:20Z
4741,Christian countercult movement,4741.txt,2021-11-26T14:43:12Z
4742,Professor X,4742.txt,2021-12-14T18:53:27Z
4743,Central Pacific Railroad,4743.txt,2021-10-01T05:57:02Z
4744,Clairvoyance,4744.txt,2021-12-02T21:04:36Z
4745,Chiropractic,4745.txt,2021-12-04T23:54:16Z
4746,Carbide,4746.txt,2021-09-07T15:32:08Z
4747,Charles C. Krulak,4747.txt,2021-12-15T05:28:33Z
4748,Compaq,4748.txt,2021-12-13T05:44:44Z
4751,CPSU (disambiguation),4751.txt,2020-05-11T13:29:43Z
4752,Cluny,4752.txt,2021-05-19T09:41:29Z
4753,Chet Atkins,4753.txt,2021-12-12T19:02:35Z
4754,Conrad II (disambiguation),4754.txt,2021-03-14T04:48:56Z
4755,Cahiers du Cinéma,4755.txt,2020-12-27T05:02:42Z
8317,Gavoi,8317.txt,2021-07-04T08:40:46Z
4757,Circuit Zandvoort,4757.txt,2021-11-28T12:10:40Z
4758,Crete Senesi,4758.txt,2020-12-27T00:03:25Z
4759,Christmas tree,4759.txt,2021-12-18T08:23:57Z
4760,Carrier battle group,4760.txt,2021-10-09T12:47:31Z
4761,Boeing Vertol CH-46 Sea Knight,4761.txt,2021-12-12T04:09:38Z
4762,Chief of Naval Operations,4762.txt,2021-12-12T20:16:47Z
4763,Clara Petacci,4763.txt,2021-11-16T00:59:08Z
4765,Costa Smeralda,4765.txt,2021-08-30T18:20:39Z
4766,Chianti,4766.txt,2021-12-12T03:20:27Z
4767,Coriolis force,4767.txt,2021-12-05T17:29:48Z
4768,Challenger Deep,4768.txt,2021-12-05T15:01:06Z
4769,Claude Louis Berthollet,4769.txt,2021-08-25T17:16:02Z
4772,Constitution of Chile,4772.txt,2021-12-01T15:57:25Z
4774,Crystallography,4774.txt,2021-11-04T18:00:12Z
4775,Claude Auchinleck,4775.txt,2021-12-20T07:40:29Z
4776,Camilla Hall,4776.txt,2021-10-28T01:25:52Z
4777,Clone,4777.txt,2021-11-07T18:56:35Z
4778,Critical psychology,4778.txt,2021-12-10T00:51:14Z
4779,Crossfire,4779.txt,2021-02-22T08:30:36Z
4780,CNO,4780.txt,2019-11-29T13:19:17Z
4781,Cruising (maritime),4781.txt,2021-12-16T23:03:47Z
4782,Cavitation,4782.txt,2021-12-06T00:44:29Z
4783,Cyprinodontiformes,4783.txt,2021-08-31T12:37:27Z
4784,Church of the Holy Sepulchre,4784.txt,2021-12-20T04:01:31Z
4785,Cernunnos,4785.txt,2021-11-17T15:51:19Z
4786,Click consonant,4786.txt,2021-12-04T18:12:20Z
4787,The Cider House Rules,4787.txt,2021-12-11T10:19:31Z
4788,Consumer,4788.txt,2021-11-09T11:48:03Z
4789,Cactus,4789.txt,2021-12-18T03:08:33Z
4790,CCC,4790.txt,2021-11-11T20:06:47Z
4791,Civilian Conservation Corps,4791.txt,2021-11-30T00:51:34Z
4792,Caribbean Sea,4792.txt,2021-12-08T21:39:28Z
4793,Colin Maclaurin,4793.txt,2021-11-16T12:24:12Z
4794,Celestial globe,4794.txt,2021-12-14T03:15:37Z
4795,Covenant-breaker,4795.txt,2021-11-03T04:29:13Z
4796,"Concord, Michigan",4796.txt,2021-03-11T12:17:06Z
4798,Convention (norm),4798.txt,2021-11-21T17:04:55Z
4800,Complete metric space,4800.txt,2021-09-28T17:45:13Z
4801,The Amazing Criswell,4801.txt,2021-12-11T21:11:53Z
4802,Chain reaction,4802.txt,2021-06-12T18:43:54Z
4803,Caddie,4803.txt,2021-11-06T20:58:22Z
4804,Compound turbine,4804.txt,2017-11-19T18:25:27Z
4805,Stellar corona,4805.txt,2021-12-16T19:57:26Z
4806,Chrono Cross,4806.txt,2021-12-19T01:25:59Z
4808,Planned economy,4808.txt,2021-12-09T19:08:53Z
4809,Chimpanzee,4809.txt,2021-12-10T20:37:55Z
4810,Charcot–Marie–Tooth disease,4810.txt,2021-12-11T22:19:52Z
4811,Central pontine myelinolysis,4811.txt,2021-11-14T18:50:43Z
4812,Crystallographic defect,4812.txt,2021-11-26T02:43:38Z
4813,Chomsky normal form,4813.txt,2021-07-19T22:06:08Z
4814,Comprehensive Nuclear-Test-Ban Treaty,4814.txt,2021-11-02T23:39:53Z
4838,Dance,4838.txt,2021-12-17T14:57:52Z
4839,Drew Barrymore,4839.txt,2021-12-20T10:13:59Z
4840,D. W. Griffith,4840.txt,2021-12-14T03:55:38Z
4842,Dune,4842.txt,2021-12-02T19:25:09Z
4843,David Lynch,4843.txt,2021-11-30T20:36:48Z
4844,David Cronenberg,4844.txt,2021-12-16T20:37:13Z
4845,Dale Earnhardt,4845.txt,2021-12-17T02:59:35Z
4846,List of games based on Dune,4846.txt,2021-11-14T17:46:43Z
4849,List of Dune characters,4849.txt,2021-12-14T18:27:20Z
4850,Vladimir Harkonnen,4850.txt,2021-11-11T05:11:38Z
4851,Piter De Vries,4851.txt,2021-12-17T11:42:19Z
4852,Diffie–Hellman key exchange,4852.txt,2021-11-30T01:23:58Z
4855,Destry Rides Again,4855.txt,2021-10-14T05:10:00Z
4858,Derivative,4858.txt,2021-11-13T20:52:45Z
4859,Dravidian languages,4859.txt,2021-12-09T18:48:04Z
4860,Dracula,4860.txt,2021-12-17T18:21:27Z
4861,David Hume,4861.txt,2021-12-11T14:43:47Z
4862,DES,4862.txt,2017-06-05T03:41:13Z
4863,Dalton Trumbo,4863.txt,2021-12-10T10:30:25Z
4865,Delaware,4865.txt,2021-12-19T18:49:01Z
4866,Dictionary,4866.txt,2021-09-15T09:08:04Z
4870,David D. Friedman,4870.txt,2021-12-11T21:12:21Z
4872,Diatomic molecule,4872.txt,2021-11-30T15:03:29Z
4873,Duopoly,4873.txt,2021-12-08T01:09:51Z
4874,Dungeons & Dragons,4874.txt,2021-12-16T00:33:07Z
4875,Double jeopardy,4875.txt,2021-11-30T11:08:42Z
4876,Disbarment,4876.txt,2021-10-14T18:59:42Z
4879,Dog tag,4879.txt,2021-12-01T12:05:01Z
4881,Drum,4881.txt,2021-12-11T21:50:28Z
4882,Delphi,4882.txt,2021-12-09T09:56:24Z
4883,Digital Equipment Corporation,4883.txt,2021-12-19T04:00:31Z
4884,Dead Kennedys,4884.txt,2021-11-19T20:24:45Z
4885,DNA,4885.txt,2021-12-17T05:26:36Z
4887,Kennedy family,4887.txt,2021-12-11T09:06:30Z
4888,Deflation (disambiguation),4888.txt,2020-12-16T23:46:48Z
4889,Democracy,4889.txt,2021-12-20T03:53:04Z
4890,Deduction and induction,4890.txt,2020-05-21T12:06:29Z
4892,Logical disjunction,4892.txt,2021-12-09T19:31:31Z
4893,Disjunctive syllogism,4893.txt,2021-01-05T16:10:16Z
4894,Definition,4894.txt,2021-12-06T09:53:54Z
4895,Disruption,4895.txt,2020-10-16T12:29:49Z
4896,Disco,4896.txt,2021-12-15T21:49:18Z
4897,Double stop,4897.txt,2006-02-25T02:07:24Z
4898,Darwin,4898.txt,2021-06-11T18:17:06Z
4899,Donegal fiddle tradition,4899.txt,2021-02-28T01:33:30Z
4900,Double-barreled shotgun,4900.txt,2021-12-11T01:09:06Z
4901,Dessert,4901.txt,2021-11-26T02:52:24Z
4903,Data Encryption Standard,4903.txt,2021-10-21T15:36:43Z
4905,Double-hulled tanker,4905.txt,2020-12-26T13:59:43Z
4906,Drink,4906.txt,2021-12-16T17:51:48Z
4907,Dill,4907.txt,2021-11-15T12:43:28Z
4909,Dual space,4909.txt,2021-12-06T03:25:35Z
